path,timestamps,Total Delay
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['20:39:46.23', '20:39:46.24', '20:39:46.56', '20:39:47.11', '20:39:47.14', '20:39:47.47', '20:39:48.19', '20:39:49.30', '20:39:49.65', '20:39:50.03', '20:39:50.28', '20:39:50.41', '20:39:51.22', '20:39:52.28', '20:39:52.96', '20:39:53.63', '20:39:54.36']",7.19
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['19:29:56.57', '19:29:56.59', '19:29:56.87', '19:29:57.21', '19:29:57.98', '19:29:58.25', '19:29:58.27', '19:29:58.47', '19:29:58.59', '19:29:59.05', '19:29:59.99', '19:30:00.12', '19:30:00.49', '19:30:00.75', '19:30:00.93', '19:30:01.83', '19:30:02.75', '19:30:03.90', '19:30:04.50', '19:30:05.01', '19:30:05.50', '19:30:06.16']",8.72
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'automatic_response', 'ad', 'customer_support']","['02:07:13.90', '02:07:13.92', '02:07:14.26', '02:07:15.01', '02:07:15.16', '02:07:15.18', '02:07:15.32', '02:07:15.85', '02:07:16.84', '02:07:16.97', '02:07:17.26', '02:07:18.53', '02:07:19.65', '02:07:20.53', '02:07:20.93', '02:07:21.04', '02:07:21.66', '02:07:22.33']",7.86
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['21:30:09.45', '21:30:09.47', '21:30:09.78', '21:30:10.52', '21:30:10.77', '21:30:10.80', '21:30:10.91', '21:30:11.26', '21:30:11.69', '21:30:12.77', '21:30:12.98', '21:30:13.24', '21:30:13.72', '21:30:13.93', '21:30:15.09', '21:30:15.89', '21:30:16.53', '21:30:17.23', '21:30:17.91', '21:30:18.64']",8.52
"['ui_server', 'purchase_book_server', 'book_availability_server', 'external_inventory', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['05:12:46.35', '05:12:46.37', '05:12:46.70', '05:12:47.14', '05:12:47.48', '05:12:47.75', '05:12:47.77', '05:12:47.88', '05:12:48.53', '05:12:49.53', '05:12:49.67', '05:12:50.05', '05:12:50.34', '05:12:51.61', '05:12:52.12', '05:12:53.18', '05:12:53.91', '05:12:54.64', '05:12:55.25', '05:12:55.73']",8.54
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['22:25:22.90', '22:25:22.91', '22:25:23.13', '22:25:23.62', '22:25:23.64', '22:25:23.97', '22:25:24.56', '22:25:25.67', '22:25:25.88', '22:25:26.13', '22:25:26.35', '22:25:27.14', '22:25:28.09', '22:25:28.96', '22:25:29.51', '22:25:30.09', '22:25:30.80', '22:25:31.39']",7.71
"['ui_server', 'purchase_book_server', 'book_availability_server', 'external_inventory', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['09:53:24.41', '09:53:24.44', '09:53:24.83', '09:53:25.61', '09:53:25.72', '09:53:25.75', '09:53:25.94', '09:53:26.22', '09:53:26.96', '09:53:28.05', '09:53:28.18', '09:53:28.51', '09:53:28.90', '09:53:29.21', '09:53:30.09', '09:53:30.65', '09:53:31.69', '09:53:32.76', '09:53:33.39', '09:53:34.12', '09:53:34.86', '09:53:35.60']",10.2
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'external_inventory', 'second_hand_market', 'user_credentials', 'card_check', 'visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['00:24:29.16', '00:24:29.17', '00:24:29.33', '00:24:29.36', '00:24:29.83', '00:24:30.00', '00:24:31.14', '00:24:31.17', '00:24:31.50', '00:24:31.95', '00:24:32.12', '00:24:32.39', '00:24:32.78', '00:24:33.78', '00:24:34.98', '00:24:35.69', '00:24:36.45', '00:24:36.91', '00:24:37.64']",7.26
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'ad', 'customer_support']","['02:01:22.07', '02:01:22.09', '02:01:22.27', '02:01:22.86', '02:01:22.99', '02:01:23.01', '02:01:23.33', '02:01:23.64', '02:01:24.05', '02:01:24.35', '02:01:24.45', '02:01:25.23', '02:01:26.24', '02:01:26.75', '02:01:27.62', '02:01:28.37', '02:01:28.78', '02:01:29.28']",6.44
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['08:28:29.38', '08:28:29.40', '08:28:29.66', '08:28:29.82', '08:28:30.35', '08:28:30.58', '08:28:30.60', '08:28:30.97', '08:28:31.48', '08:28:32.77', '08:28:33.10', '08:28:33.37', '08:28:33.65', '08:28:34.72', '08:28:35.98', '08:28:36.61', '08:28:37.23', '08:28:37.84']",7.08
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['13:06:45.93', '13:06:45.95', '13:06:46.09', '13:06:46.79', '13:06:46.99', '13:06:47.00', '13:06:47.27', '13:06:47.90', '13:06:48.77', '13:06:49.14', '13:06:49.51', '13:06:50.42', '13:06:51.54', '13:06:52.06', '13:06:52.54', '13:06:53.17']",6.3
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'ad', 'customer_support']","['02:52:22.43', '02:52:22.45', '02:52:22.59', '02:52:22.74', '02:52:23.18', '02:52:23.20', '02:52:23.51', '02:52:23.78', '02:52:24.45', '02:52:24.70', '02:52:24.83', '02:52:25.21', '02:52:26.31', '02:52:27.50', '02:52:28.63', '02:52:29.08', '02:52:29.73', '02:52:30.21']",7.09
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['21:38:26.65', '21:38:26.67', '21:38:27.05', '21:38:27.44', '21:38:28.07', '21:38:28.10', '21:38:28.40', '21:38:29.17', '21:38:30.06', '21:38:30.29', '21:38:30.67', '21:38:31.26', '21:38:31.43', '21:38:32.28', '21:38:33.34', '21:38:33.80', '21:38:34.30', '21:38:34.71']",7.1
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['23:06:23.62', '23:06:23.64', '23:06:23.89', '23:06:24.25', '23:06:24.79', '23:06:24.81', '23:06:25.08', '23:06:25.43', '23:06:25.96', '23:06:26.80', '23:06:27.16', '23:06:27.50', '23:06:27.85', '23:06:28.06', '23:06:28.89', '23:06:30.06', '23:06:30.75', '23:06:31.36', '23:06:32.02', '23:06:32.48']",8.01
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'express_delivery', 'inventory_update', 'review', 'ad', 'customer_support', 'customer_history_access']","['16:41:35.31', '16:41:35.33', '16:41:35.50', '16:41:36.17', '16:41:36.18', '16:41:36.35', '16:41:36.72', '16:41:37.20', '16:41:38.18', '16:41:38.41', '16:41:38.54', '16:41:38.87', '16:41:39.49', '16:41:39.61', '16:41:40.68', '16:41:41.75', '16:41:42.22', '16:41:42.74', '16:41:43.20']",6.94
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'discount_server', 'book_availability_server', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['06:01:55.06', '06:01:55.07', '06:01:55.22', '06:01:55.24', '06:01:55.55', '06:01:56.09', '06:01:56.11', '06:01:56.34', '06:01:56.86', '06:01:57.99', '06:01:58.18', '06:01:58.56', '06:01:58.84', '06:01:59.89', '06:02:00.97', '06:02:02.03', '06:02:02.75', '06:02:03.35', '06:02:03.98', '06:02:04.71']",8.75
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support', 'premium_customer_check', 'ai_hatbot']","['21:57:14.92', '21:57:14.95', '21:57:15.26', '21:57:15.91', '21:57:16.20', '21:57:16.21', '21:57:16.35', '21:57:16.60', '21:57:17.25', '21:57:18.23', '21:57:18.44', '21:57:18.62', '21:57:18.81', '21:57:20.06', '21:57:20.61', '21:57:21.45', '21:57:21.94', '21:57:22.71', '21:57:23.14', '21:57:23.65', '21:57:24.21', '21:57:24.33']",8.68
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['18:27:53.89', '18:27:53.90', '18:27:54.22', '18:27:54.23', '18:27:54.86', '18:27:55.22', '18:27:55.24', '18:27:55.45', '18:27:56.23', '18:27:57.20', '18:27:57.49', '18:27:57.65', '18:27:58.00', '18:27:58.11', '18:27:59.20', '18:28:00.46', '18:28:01.08', '18:28:01.56', '18:28:02.34', '18:28:02.76']",7.84
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['20:53:43.37', '20:53:43.40', '20:53:43.57', '20:53:44.26', '20:53:44.44', '20:53:44.45', '20:53:44.78', '20:53:45.32', '20:53:46.48', '20:53:46.70', '20:53:46.92', '20:53:47.31', '20:53:48.30', '20:53:49.22', '20:53:49.90', '20:53:50.67', '20:53:51.23']",7.09
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'inventory_update', 'review', 'review_analysis', 'ad', 'customer_support', 'premium_customer_check']","['01:50:57.14', '01:50:57.16', '01:50:57.35', '01:50:58.03', '01:50:58.15', '01:50:58.17', '01:50:58.33', '01:50:59.10', '01:50:59.36', '01:50:59.69', '01:51:00.16', '01:51:01.04', '01:51:02.02', '01:51:02.56', '01:51:03.32', '01:51:04.03', '01:51:04.45']",6.67
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['02:22:38.08', '02:22:38.11', '02:22:38.40', '02:22:39.12', '02:22:39.47', '02:22:39.49', '02:22:39.62', '02:22:40.19', '02:22:41.13', '02:22:41.28', '02:22:41.64', '02:22:42.35', '02:22:43.38', '02:22:44.32', '02:22:45.00', '02:22:45.73', '02:22:46.34']",7.76
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'ad', 'customer_support']","['18:22:18.96', '18:22:18.99', '18:22:19.27', '18:22:20.06', '18:22:20.41', '18:22:20.43', '18:22:20.56', '18:22:20.88', '18:22:21.64', '18:22:22.53', '18:22:22.89', '18:22:23.16', '18:22:24.26', '18:22:25.00', '18:22:26.20', '18:22:26.77', '18:22:27.29', '18:22:27.74']",7.89
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'seasonal_adjustments', 'review', 'review_verification', 'automatic_response', 'ad', 'customer_support']","['19:02:33.51', '19:02:33.53', '19:02:33.88', '19:02:34.56', '19:02:34.58', '19:02:34.87', '19:02:35.58', '19:02:36.75', '19:02:37.05', '19:02:37.32', '19:02:37.51', '19:02:38.53', '19:02:38.97', '19:02:40.02', '19:02:41.02', '19:02:41.71', '19:02:42.08', '19:02:42.50', '19:02:43.26']",8.95
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'ad', 'customer_support']","['20:41:43.31', '20:41:43.33', '20:41:43.62', '20:41:44.38', '20:41:44.50', '20:41:44.52', '20:41:44.77', '20:41:45.08', '20:41:45.78', '20:41:46.88', '20:41:47.02', '20:41:47.40', '20:41:48.30', '20:41:49.24', '20:41:49.87', '20:41:50.35']",6.15
"['ui_server', 'purchase_book_server', 'book_availability_server', 'external_inventory', 'second_hand_market', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'automatic_response', 'ad', 'customer_support']","['07:17:22.99', '07:17:23.00', '07:17:23.20', '07:17:23.73', '07:17:24.08', '07:17:24.89', '07:17:24.91', '07:17:25.27', '07:17:25.82', '07:17:26.90', '07:17:27.28', '07:17:27.47', '07:17:28.10', '07:17:28.50', '07:17:29.54', '07:17:30.78', '07:17:31.28', '07:17:32.02', '07:17:32.40', '07:17:32.98', '07:17:33.47']",9.45
"['ui_server', 'purchase_book_server', 'book_availability_server', 'external_inventory', 'second_hand_market', 'bundle_offer', 'user_credentials', 'card_check', 'mastercard', 'limit_check_mastercard', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'automatic_response', 'ad', 'customer_support']","['04:08:42.12', '04:08:42.14', '04:08:42.53', '04:08:42.93', '04:08:43.09', '04:08:44.21', '04:08:44.52', '04:08:44.54', '04:08:44.87', '04:08:45.46', '04:08:46.46', '04:08:46.75', '04:08:46.87', '04:08:47.02', '04:08:48.25', '04:08:49.16', '04:08:49.69', '04:08:49.94', '04:08:50.67', '04:08:51.14']",8.44
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support', 'premium_customer_check']","['10:13:39.06', '10:13:39.08', '10:13:39.34', '10:13:40.11', '10:13:40.28', '10:13:40.31', '10:13:40.45', '10:13:40.94', '10:13:42.17', '10:13:42.52', '10:13:42.69', '10:13:42.82', '10:13:43.74', '10:13:44.44', '10:13:45.27', '10:13:45.96', '10:13:46.60', '10:13:47.24', '10:13:47.67', '10:13:48.12']",8.79
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['00:01:12.91', '00:01:12.92', '00:01:13.20', '00:01:13.61', '00:01:13.83', '00:01:13.86', '00:01:14.10', '00:01:14.26', '00:01:14.75', '00:01:15.70', '00:01:15.98', '00:01:16.34', '00:01:17.35', '00:01:18.37', '00:01:18.82', '00:01:19.42', '00:01:20.20']",6.6
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['18:58:13.25', '18:58:13.27', '18:58:13.66', '18:58:13.68', '18:58:14.39', '18:58:14.55', '18:58:14.58', '18:58:14.86', '18:58:15.61', '18:58:16.84', '18:58:16.97', '18:58:17.24', '18:58:17.46', '18:58:18.38', '18:58:19.60', '18:58:20.05', '18:58:20.75', '18:58:21.37', '18:58:21.84']",7.59
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['07:48:55.09', '07:48:55.12', '07:48:55.25', '07:48:55.26', '07:48:56.03', '07:48:56.39', '07:48:56.41', '07:48:56.52', '07:48:56.71', '07:48:57.27', '07:48:57.52', '07:48:57.84', '07:48:58.13', '07:48:59.14', '07:49:00.26', '07:49:01.01', '07:49:01.49', '07:49:01.98', '07:49:02.71']",6.57
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support', 'customer_history_access']","['00:49:52.11', '00:49:52.12', '00:49:52.29', '00:49:52.31', '00:49:52.85', '00:49:52.96', '00:49:52.99', '00:49:53.18', '00:49:53.29', '00:49:54.07', '00:49:54.21', '00:49:54.55', '00:49:54.77', '00:49:55.04', '00:49:55.90', '00:49:56.78', '00:49:57.25', '00:49:57.72', '00:49:58.37', '00:49:58.91']",6.31
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'ad', 'customer_support']","['04:30:17.63', '04:30:17.64', '04:30:17.82', '04:30:18.19', '04:30:18.70', '04:30:18.72', '04:30:19.02', '04:30:19.17', '04:30:19.78', '04:30:20.94', '04:30:21.23', '04:30:21.53', '04:30:21.72', '04:30:22.51', '04:30:22.88', '04:30:24.03', '04:30:24.73', '04:30:25.94', '04:30:26.64', '04:30:27.16', '04:30:27.69']",9.3
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'ad', 'customer_support']","['11:04:30.15', '11:04:30.17', '11:04:30.49', '11:04:31.10', '11:04:31.28', '11:04:31.30', '11:04:31.52', '11:04:32.10', '11:04:32.30', '11:04:32.50', '11:04:32.78', '11:04:33.91', '11:04:35.17', '11:04:36.10', '11:04:36.72', '11:04:37.39', '11:04:37.82']",6.91
"['ui_server', 'purchase_book_server', 'discount_server', 'gift_wrap_server', 'book_availability_server', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_analysis', 'ad', 'customer_support']","['04:41:53.11', '04:41:53.13', '04:41:53.38', '04:41:53.71', '04:41:53.72', '04:41:54.15', '04:41:54.18', '04:41:54.35', '04:41:55.05', '04:41:56.11', '04:41:56.29', '04:41:56.40', '04:41:56.71', '04:41:57.70', '04:41:58.87', '04:41:59.30', '04:41:59.93', '04:42:00.38']",6.17
