path,timestamps,Total Delay
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['23:40:01.54', '23:40:01.56', '23:40:01.74', '23:40:01.76', '23:40:02.34', '23:40:02.35', '23:40:02.55', '23:40:03.07', '23:40:04.26', '23:40:04.40', '23:40:04.65', '23:40:05.00', '23:40:06.25', '23:40:07.25', '23:40:08.08', '23:40:08.77', '23:40:09.49', '23:40:09.92', '23:40:10.38']",8.4
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['21:47:19.47', '21:47:19.50', '21:47:19.77', '21:47:20.34', '21:47:20.73', '21:47:20.75', '21:47:20.91', '21:47:21.13', '21:47:21.80', '21:47:22.68', '21:47:23.00', '21:47:23.24', '21:47:23.61', '21:47:23.82', '21:47:25.06', '21:47:26.07', '21:47:27.06', '21:47:27.70', '21:47:28.35', '21:47:28.80', '21:47:29.50']",9.43
"['ui_server', 'purchase_book_server', 'book_availability_server', 'external_inventory', 'second_hand_market', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['18:49:20.39', '18:49:20.41', '18:49:20.68', '18:49:21.12', '18:49:21.27', '18:49:22.47', '18:49:22.72', '18:49:22.74', '18:49:23.02', '18:49:23.60', '18:49:24.57', '18:49:24.88', '18:49:25.27', '18:49:25.61', '18:49:25.93', '18:49:26.86', '18:49:27.76', '18:49:28.22', '18:49:28.97', '18:49:29.66']",8.48
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['13:54:31.47', '13:54:31.50', '13:54:31.74', '13:54:32.46', '13:54:32.49', '13:54:32.66', '13:54:32.97', '13:54:33.76', '13:54:34.92', '13:54:35.05', '13:54:35.33', '13:54:36.21', '13:54:37.39', '13:54:38.15', '13:54:38.76', '13:54:39.38', '13:54:39.94']",7.46
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support', 'customer_history_access']","['05:49:32.04', '05:49:32.05', '05:49:32.31', '05:49:32.64', '05:49:33.23', '05:49:33.51', '05:49:33.53', '05:49:33.67', '05:49:34.21', '05:49:35.47', '05:49:35.71', '05:49:36.05', '05:49:36.17', '05:49:36.98', '05:49:37.57', '05:49:38.47', '05:49:39.03', '05:49:39.50', '05:49:40.20', '05:49:40.81', '05:49:41.52']",8.88
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_analysis', 'ad', 'customer_support']","['14:59:49.40', '14:59:49.42', '14:59:49.81', '14:59:50.20', '14:59:50.96', '14:59:51.06', '14:59:51.07', '14:59:51.39', '14:59:51.64', '14:59:52.24', '14:59:53.09', '14:59:53.37', '14:59:53.65', '14:59:53.83', '14:59:55.13', '14:59:56.20', '14:59:56.74', '14:59:57.31', '14:59:58.08']",7.75
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['12:37:13.46', '12:37:13.48', '12:37:13.67', '12:37:13.88', '12:37:14.40', '12:37:14.41', '12:37:14.76', '12:37:15.15', '12:37:15.66', '12:37:16.92', '12:37:17.24', '12:37:17.59', '12:37:17.94', '12:37:18.27', '12:37:19.23', '12:37:20.49', '12:37:20.95', '12:37:21.65', '12:37:22.22']",7.62
"['ui_server', 'purchase_book_server', 'book_availability_server', 'external_inventory', 'second_hand_market', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'seasonal_adjustments', 'review', 'review_analysis', 'ad', 'customer_support', 'premium_customer_check']","['14:37:16.18', '14:37:16.20', '14:37:16.59', '14:37:17.28', '14:37:17.50', '14:37:18.37', '14:37:18.64', '14:37:18.66', '14:37:19.00', '14:37:19.25', '14:37:20.01', '14:37:20.98', '14:37:21.10', '14:37:21.37', '14:37:21.57', '14:37:22.84', '14:37:24.01', '14:37:24.99', '14:37:25.56', '14:37:26.08', '14:37:26.84', '14:37:27.51']",10.43
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['14:46:51.76', '14:46:51.78', '14:46:52.10', '14:46:52.51', '14:46:52.53', '14:46:52.92', '14:46:53.23', '14:46:53.73', '14:46:53.90', '14:46:54.02', '14:46:54.34', '14:46:55.22', '14:46:56.41', '14:46:57.17', '14:46:57.83', '14:46:58.27']",5.59
"['ui_server', 'purchase_book_server', 'book_availability_server', 'external_inventory', 'second_hand_market', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'automatic_response', 'ad', 'customer_support']","['09:27:57.41', '09:27:57.43', '09:27:57.73', '09:27:58.17', '09:27:58.39', '09:27:59.57', '09:27:59.87', '09:27:59.90', '09:28:00.04', '09:28:00.54', '09:28:01.73', '09:28:01.84', '09:28:02.17', '09:28:03.37', '09:28:04.61', '09:28:05.18', '09:28:05.45', '09:28:05.94', '09:28:06.69']",8.68
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['09:26:28.36', '09:26:28.38', '09:26:28.62', '09:26:29.17', '09:26:29.55', '09:26:29.57', '09:26:29.82', '09:26:30.07', '09:26:30.63', '09:26:31.66', '09:26:31.90', '09:26:32.07', '09:26:32.43', '09:26:33.52', '09:26:34.51', '09:26:35.43', '09:26:35.90', '09:26:36.42', '09:26:36.95', '09:26:37.74']",8.87
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support', 'premium_customer_check']","['05:05:57.50', '05:05:57.52', '05:05:57.70', '05:05:58.42', '05:05:58.45', '05:05:58.55', '05:05:58.75', '05:05:59.24', '05:06:00.20', '05:06:00.35', '05:06:00.46', '05:06:01.61', '05:06:02.21', '05:06:03.45', '05:06:04.64', '05:06:05.04', '05:06:05.53', '05:06:06.28', '05:06:07.03', '05:06:07.43']",8.97
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['16:35:26.33', '16:35:26.35', '16:35:26.68', '16:35:26.87', '16:35:27.51', '16:35:27.82', '16:35:27.84', '16:35:28.05', '16:35:28.47', '16:35:29.75', '16:35:29.86', '16:35:30.20', '16:35:30.51', '16:35:31.80', '16:35:32.79', '16:35:33.53', '16:35:34.16', '16:35:34.74', '16:35:35.15']",8.1
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['04:10:35.65', '04:10:35.66', '04:10:35.98', '04:10:36.45', '04:10:36.80', '04:10:36.82', '04:10:37.22', '04:10:37.46', '04:10:38.17', '04:10:39.09', '04:10:39.38', '04:10:39.75', '04:10:39.93', '04:10:40.81', '04:10:41.94', '04:10:42.72', '04:10:43.12', '04:10:43.56', '04:10:44.22']",7.77
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['04:20:47.30', '04:20:47.33', '04:20:47.59', '04:20:47.61', '04:20:48.09', '04:20:48.44', '04:20:48.46', '04:20:48.64', '04:20:49.35', '04:20:49.53', '04:20:49.75', '04:20:49.98', '04:20:50.99', '04:20:52.21', '04:20:52.78', '04:20:53.46', '04:20:54.14', '04:20:54.74']",6.47
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'seasonal_adjustments', 'review', 'automatic_response', 'ad', 'customer_support']","['14:35:04.37', '14:35:04.39', '14:35:04.64', '14:35:05.11', '14:35:05.21', '14:35:05.24', '14:35:05.52', '14:35:05.92', '14:35:07.02', '14:35:07.37', '14:35:07.69', '14:35:07.85', '14:35:08.13', '14:35:09.03', '14:35:10.27', '14:35:11.24', '14:35:11.56', '14:35:12.25', '14:35:12.77']",7.56
"['ui_server', 'purchase_book_server', 'book_availability_server', 'external_inventory', 'second_hand_market', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['13:26:44.52', '13:26:44.53', '13:26:44.89', '13:26:45.63', '13:26:45.95', '13:26:47.08', '13:26:47.33', '13:26:47.35', '13:26:47.63', '13:26:47.88', '13:26:48.68', '13:26:49.83', '13:26:50.05', '13:26:50.17', '13:26:50.31', '13:26:51.22', '13:26:52.15', '13:26:52.76', '13:26:53.48', '13:26:54.11', '13:26:54.72']",9.59
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support', 'customer_history_access']","['15:14:20.22', '15:14:20.25', '15:14:20.45', '15:14:20.46', '15:14:20.92', '15:14:21.17', '15:14:21.20', '15:14:21.49', '15:14:21.81', '15:14:22.55', '15:14:23.59', '15:14:23.90', '15:14:24.17', '15:14:24.46', '15:14:24.73', '15:14:25.90', '15:14:26.42', '15:14:27.45', '15:14:28.69', '15:14:29.24', '15:14:29.88', '15:14:30.49', '15:14:30.97', '15:14:31.66']",10.52
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_analysis', 'ad', 'customer_support']","['06:11:02.51', '06:11:02.52', '06:11:02.74', '06:11:03.48', '06:11:03.82', '06:11:03.83', '06:11:03.94', '06:11:04.28', '06:11:04.99', '06:11:06.00', '06:11:06.13', '06:11:06.35', '06:11:06.70', '06:11:07.49', '06:11:07.62', '06:11:08.77', '06:11:09.33', '06:11:10.16', '06:11:10.61', '06:11:11.29', '06:11:11.92']",8.84
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'discount_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'ad', 'customer_support']","['21:06:53.08', '21:06:53.10', '21:06:53.44', '21:06:53.45', '21:06:53.68', '21:06:54.43', '21:06:54.45', '21:06:54.67', '21:06:55.07', '21:06:55.60', '21:06:56.78', '21:06:57.03', '21:06:57.17', '21:06:57.47', '21:06:58.30', '21:06:58.90', '21:07:00.07', '21:07:00.84', '21:07:01.63', '21:07:02.22']",7.9
"['ui_server', 'purchase_book_server', 'book_availability_server', 'external_inventory', 'user_credentials', 'user_history', 'card_check', 'visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'automatic_response', 'ad', 'customer_support']","['23:59:00.24', '23:59:00.25', '23:59:00.62', '23:59:01.15', '23:59:01.42', '23:59:01.44', '23:59:01.68', '23:59:02.08', '23:59:02.49', '23:59:02.72', '23:59:02.88', '23:59:03.10', '23:59:04.09', '23:59:04.69', '23:59:05.53', '23:59:06.01', '23:59:06.57', '23:59:06.80', '23:59:07.36', '23:59:07.90']",6.9
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'express_delivery', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'ad', 'customer_support']","['09:23:39.55', '09:23:39.56', '09:23:39.84', '09:23:39.86', '09:23:40.51', '09:23:40.53', '09:23:40.81', '09:23:40.94', '09:23:41.40', '09:23:42.50', '09:23:42.70', '09:23:42.80', '09:23:43.05', '09:23:43.68', '09:23:43.79', '09:23:44.96', '09:23:45.86', '09:23:46.90', '09:23:47.67', '09:23:48.46', '09:23:48.89']",8.65
"['ui_server', 'purchase_book_server', 'book_availability_server', 'external_inventory', 'second_hand_market', 'user_credentials', 'user_history', 'card_check', 'american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'automatic_response', 'ad', 'customer_support']","['18:41:45.99', '18:41:46.00', '18:41:46.13', '18:41:46.64', '18:41:46.85', '18:41:47.87', '18:41:47.90', '18:41:48.26', '18:41:48.38', '18:41:48.99', '18:41:49.31', '18:41:49.52', '18:41:50.42', '18:41:50.90', '18:41:52.15', '18:41:52.62', '18:41:53.38', '18:41:53.75', '18:41:54.31', '18:41:54.86']",7.9
"['ui_server', 'purchase_book_server', 'discount_server', 'gift_wrap_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'mastercard', 'limit_check_mastercard', 'fraud_check_mastercard', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['11:20:17.31', '11:20:17.33', '11:20:17.61', '11:20:17.80', '11:20:17.83', '11:20:18.23', '11:20:18.51', '11:20:18.53', '11:20:18.75', '11:20:19.04', '11:20:19.54', '11:20:20.42', '11:20:20.80', '11:20:21.18', '11:20:21.28', '11:20:21.64', '11:20:22.68', '11:20:23.74', '11:20:24.39', '11:20:25.02', '11:20:25.71', '11:20:26.49']",8.19
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['16:35:01.91', '16:35:01.92', '16:35:02.26', '16:35:02.28', '16:35:02.93', '16:35:03.22', '16:35:03.25', '16:35:03.55', '16:35:03.90', '16:35:04.55', '16:35:05.47', '16:35:05.76', '16:35:06.12', '16:35:06.27', '16:35:07.15', '16:35:08.37', '16:35:09.00', '16:35:09.45', '16:35:10.11', '16:35:10.81']",7.88
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support', 'premium_customer_check']","['07:10:29.97', '07:10:29.98', '07:10:30.31', '07:10:31.09', '07:10:31.35', '07:10:31.36', '07:10:31.67', '07:10:32.32', '07:10:33.31', '07:10:33.44', '07:10:33.83', '07:10:34.07', '07:10:34.26', '07:10:35.38', '07:10:36.40', '07:10:37.67', '07:10:38.23', '07:10:38.82', '07:10:39.25', '07:10:39.98', '07:10:40.42']",9.21
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'ad', 'customer_support']","['01:29:49.79', '01:29:49.80', '01:29:49.90', '01:29:50.54', '01:29:50.79', '01:29:50.82', '01:29:51.18', '01:29:51.65', '01:29:51.94', '01:29:52.19', '01:29:53.10', '01:29:53.63', '01:29:54.48', '01:29:55.22', '01:29:55.67', '01:29:56.22']",5.57
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['15:52:16.05', '15:52:16.08', '15:52:16.34', '15:52:17.12', '15:52:17.14', '15:52:17.24', '15:52:18.00', '15:52:18.91', '15:52:19.03', '15:52:19.14', '15:52:19.24', '15:52:20.12', '15:52:21.01', '15:52:21.47', '15:52:21.96', '15:52:22.73']",6.27
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'ad', 'customer_support']","['19:31:48.45', '19:31:48.46', '19:31:48.69', '19:31:49.26', '19:31:49.27', '19:31:49.52', '19:31:50.03', '19:31:50.98', '19:31:51.19', '19:31:51.48', '19:31:52.68', '19:31:53.32', '19:31:54.50', '19:31:55.24', '19:31:55.89', '19:31:56.31']",6.9
"['ui_server', 'purchase_book_server', 'discount_server', 'gift_wrap_server', 'book_availability_server', 'external_inventory', 'second_hand_market', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'ad', 'customer_support']","['21:45:47.57', '21:45:47.59', '21:45:47.82', '21:45:47.95', '21:45:47.97', '21:45:48.74', '21:45:49.14', '21:45:50.35', '21:45:50.37', '21:45:50.76', '21:45:51.49', '21:45:52.77', '21:45:53.07', '21:45:53.33', '21:45:53.53', '21:45:54.42', '21:45:55.29', '21:45:56.56', '21:45:57.11', '21:45:57.64', '21:45:58.13']",9.6
"['ui_server', 'purchase_book_server', 'book_availability_server', 'external_inventory', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['01:19:37.17', '01:19:37.20', '01:19:37.59', '01:19:38.34', '01:19:38.66', '01:19:38.83', '01:19:38.84', '01:19:38.95', '01:19:39.21', '01:19:39.97', '01:19:41.00', '01:19:41.32', '01:19:41.50', '01:19:42.39', '01:19:43.14', '01:19:44.20', '01:19:44.74', '01:19:45.25', '01:19:45.83', '01:19:46.56']",8.44
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'seasonal_adjustments', 'review', 'review_analysis', 'ad', 'customer_support']","['07:46:21.09', '07:46:21.12', '07:46:21.50', '07:46:21.73', '07:46:22.42', '07:46:22.53', '07:46:22.55', '07:46:22.81', '07:46:23.53', '07:46:24.51', '07:46:24.79', '07:46:24.95', '07:46:25.88', '07:46:26.48', '07:46:27.72', '07:46:28.90', '07:46:29.33', '07:46:30.09', '07:46:30.78']",8.77
