path,timestamps,Total Delay
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'automatic_response', 'ad', 'customer_support']","['07:26:51.86', '07:26:51.88', '07:26:52.25', '07:26:52.39', '07:26:52.98', '07:26:53.22', '07:26:53.23', '07:26:53.45', '07:26:53.98', '07:26:55.05', '07:26:55.21', '07:26:55.33', '07:26:56.40', '07:26:56.95', '07:26:58.23', '07:26:58.66', '07:26:58.81', '07:26:59.32', '07:26:59.79']",6.91
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'ad', 'customer_support']","['23:53:58.02', '23:53:58.03', '23:53:58.18', '23:53:58.29', '23:53:58.92', '23:53:58.94', '23:53:59.30', '23:53:59.63', '23:54:00.34', '23:54:00.45', '23:54:00.69', '23:54:00.98', '23:54:01.23', '23:54:02.36', '23:54:03.34', '23:54:04.22', '23:54:04.98', '23:54:05.51', '23:54:06.11']",7.46
"['ui_server', 'purchase_book_server', 'discount_server', 'gift_wrap_server', 'book_availability_server', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'ad', 'customer_support']","['22:21:07.99', '22:21:08.01', '22:21:08.31', '22:21:08.60', '22:21:08.62', '22:21:09.11', '22:21:09.14', '22:21:09.30', '22:21:10.07', '22:21:11.34', '22:21:11.57', '22:21:11.73', '22:21:11.91', '22:21:12.50', '22:21:12.84', '22:21:14.03', '22:21:14.74', '22:21:15.59', '22:21:16.06', '22:21:16.59', '22:21:17.05']",8.83
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'inventory_update', 'supplier_notification', 'seasonal_adjustments', 'review', 'review_verification', 'ad', 'customer_support', 'premium_customer_check']","['10:25:23.72', '10:25:23.75', '10:25:24.10', '10:25:24.72', '10:25:25.04', '10:25:25.06', '10:25:25.30', '10:25:25.67', '10:25:26.27', '10:25:27.27', '10:25:27.37', '10:25:27.63', '10:25:27.81', '10:25:28.32', '10:25:29.49', '10:25:30.12', '10:25:31.30', '10:25:32.20', '10:25:32.63', '10:25:33.14', '10:25:33.80', '10:25:34.27']",9.65
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'seasonal_adjustments', 'review', 'review_analysis', 'ad', 'customer_support', 'premium_customer_check']","['16:37:03.88', '16:37:03.89', '16:37:04.08', '16:37:04.67', '16:37:04.82', '16:37:04.84', '16:37:05.18', '16:37:05.65', '16:37:06.73', '16:37:07.09', '16:37:07.34', '16:37:07.57', '16:37:08.50', '16:37:08.91', '16:37:09.88', '16:37:10.78', '16:37:11.30', '16:37:12.07', '16:37:12.79', '16:37:13.49']",8.84
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['01:42:59.83', '01:42:59.85', '01:43:00.18', '01:43:00.38', '01:43:01.08', '01:43:01.25', '01:43:01.27', '01:43:01.60', '01:43:01.94', '01:43:02.57', '01:43:02.90', '01:43:03.12', '01:43:03.45', '01:43:04.30', '01:43:05.48', '01:43:06.47', '01:43:07.11', '01:43:07.56', '01:43:08.03', '01:43:08.53']",7.93
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'external_inventory', 'second_hand_market', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'ad', 'customer_support']","['01:52:47.28', '01:52:47.29', '01:52:47.49', '01:52:47.62', '01:52:48.37', '01:52:48.56', '01:52:49.75', '01:52:49.89', '01:52:49.91', '01:52:50.29', '01:52:50.45', '01:52:51.13', '01:52:52.22', '01:52:52.51', '01:52:52.85', '01:52:53.10', '01:52:53.80', '01:52:53.93', '01:52:54.97', '01:52:55.57', '01:52:56.38', '01:52:56.97', '01:52:57.64', '01:52:58.32']",10.52
"['ui_server', 'purchase_book_server', 'discount_server', 'gift_wrap_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'ad', 'customer_support', 'customer_history_access']","['09:10:56.28', '09:10:56.29', '09:10:56.44', '09:10:56.62', '09:10:56.64', '09:10:57.21', '09:10:57.39', '09:10:57.41', '09:10:57.78', '09:10:58.33', '09:10:59.63', '09:10:59.74', '09:11:00.06', '09:11:00.36', '09:11:01.57', '09:11:02.57', '09:11:03.03', '09:11:03.55', '09:11:04.14']",7.02
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['09:13:00.79', '09:13:00.81', '09:13:01.17', '09:13:01.37', '09:13:01.94', '09:13:02.20', '09:13:02.22', '09:13:02.44', '09:13:02.99', '09:13:03.86', '09:13:04.04', '09:13:04.39', '09:13:04.50', '09:13:05.71', '09:13:06.74', '09:13:07.19', '09:13:07.98', '09:13:08.50', '09:13:09.12']",7.64
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support', 'customer_history_access']","['17:14:02.07', '17:14:02.09', '17:14:02.22', '17:14:02.86', '17:14:02.89', '17:14:03.10', '17:14:03.75', '17:14:05.01', '17:14:05.12', '17:14:05.40', '17:14:05.60', '17:14:06.88', '17:14:07.91', '17:14:08.58', '17:14:09.36', '17:14:09.89', '17:14:10.61', '17:14:11.30']",8.48
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'card_check', 'visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['21:32:07.56', '21:32:07.58', '21:32:07.74', '21:32:08.40', '21:32:08.41', '21:32:08.63', '21:32:09.36', '21:32:09.53', '21:32:09.67', '21:32:09.86', '21:32:11.04', '21:32:11.98', '21:32:12.74', '21:32:13.44', '21:32:13.91', '21:32:14.40']",6.07
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'seasonal_adjustments', 'review', 'review_verification', 'ad', 'customer_support']","['22:05:52.06', '22:05:52.08', '22:05:52.26', '22:05:52.54', '22:05:53.13', '22:05:53.45', '22:05:53.46', '22:05:53.66', '22:05:53.84', '22:05:54.50', '22:05:55.36', '22:05:55.72', '22:05:56.05', '22:05:56.36', '22:05:57.28', '22:05:58.04', '22:05:59.12', '22:06:00.03', '22:06:00.43', '22:06:00.93', '22:06:01.64']",8.94
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_analysis', 'ad', 'customer_support']","['08:46:57.48', '08:46:57.50', '08:46:57.67', '08:46:58.33', '08:46:58.46', '08:46:58.48', '08:46:58.74', '08:46:59.29', '08:47:00.23', '08:47:00.36', '08:47:00.63', '08:47:00.93', '08:47:02.03', '08:47:03.06', '08:47:03.78', '08:47:04.47', '08:47:05.15']",6.96
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['10:11:45.07', '10:11:45.09', '10:11:45.46', '10:11:46.21', '10:11:46.56', '10:11:46.57', '10:11:46.95', '10:11:47.54', '10:11:48.56', '10:11:48.86', '10:11:49.12', '10:11:49.78', '10:11:50.08', '10:11:51.30', '10:11:52.55', '10:11:53.24', '10:11:54.02', '10:11:54.72', '10:11:55.42']",9.38
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['06:39:41.54', '06:39:41.57', '06:39:41.75', '06:39:42.48', '06:39:42.69', '06:39:42.70', '06:39:43.00', '06:39:43.77', '06:39:45.05', '06:39:45.24', '06:39:45.37', '06:39:45.62', '06:39:46.90', '06:39:47.76', '06:39:48.39', '06:39:48.87', '06:39:49.28']",7.01
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['05:16:43.67', '05:16:43.68', '05:16:43.90', '05:16:43.93', '05:16:44.30', '05:16:45.06', '05:16:45.42', '05:16:45.45', '05:16:45.69', '05:16:45.89', '05:16:46.54', '05:16:47.42', '05:16:47.81', '05:16:48.13', '05:16:48.43', '05:16:49.26', '05:16:49.79', '05:16:50.98', '05:16:51.55', '05:16:52.34', '05:16:52.97', '05:16:53.54']",9.11
"['ui_server', 'purchase_book_server', 'book_availability_server', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['09:58:11.69', '09:58:11.72', '09:58:11.88', '09:58:12.56', '09:58:12.58', '09:58:12.87', '09:58:13.49', '09:58:14.36', '09:58:14.66', '09:58:15.03', '09:58:15.15', '09:58:15.47', '09:58:16.58', '09:58:17.47', '09:58:18.41', '09:58:19.20', '09:58:19.71', '09:58:20.17', '09:58:20.61']",8.11
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['20:21:57.43', '20:21:57.44', '20:21:57.74', '20:21:57.76', '20:21:58.34', '20:21:58.56', '20:21:58.57', '20:21:58.85', '20:21:59.22', '20:21:59.82', '20:22:00.65', '20:22:00.99', '20:22:01.14', '20:22:01.42', '20:22:01.68', '20:22:02.89', '20:22:04.08', '20:22:04.81', '20:22:05.34', '20:22:05.78']",7.22
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['04:00:40.85', '04:00:40.87', '04:00:41.24', '04:00:41.42', '04:00:41.85', '04:00:41.86', '04:00:41.97', '04:00:42.27', '04:00:42.71', '04:00:43.69', '04:00:43.81', '04:00:44.16', '04:00:44.39', '04:00:45.63', '04:00:46.87', '04:00:47.53', '04:00:48.29', '04:00:48.95']",7.19
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'inventory_update', 'seasonal_adjustments', 'review', 'review_analysis', 'ad', 'customer_support']","['12:25:10.53', '12:25:10.55', '12:25:10.74', '12:25:10.76', '12:25:11.43', '12:25:11.45', '12:25:11.75', '12:25:12.36', '12:25:13.31', '12:25:13.49', '12:25:13.84', '12:25:14.55', '12:25:15.56', '12:25:16.38', '12:25:17.24', '12:25:18.00', '12:25:18.77', '12:25:19.32']",8.18
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'automatic_response', 'ad', 'customer_support']","['18:38:42.12', '18:38:42.15', '18:38:42.50', '18:38:43.11', '18:38:43.30', '18:38:43.33', '18:38:43.72', '18:38:44.12', '18:38:44.28', '18:38:44.64', '18:38:44.96', '18:38:45.92', '18:38:46.43', '18:38:47.70', '18:38:48.43', '18:38:48.74', '18:38:49.33', '18:38:49.93']",6.6
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'automatic_response', 'ad', 'customer_support']","['04:03:29.43', '04:03:29.44', '04:03:29.71', '04:03:30.27', '04:03:30.66', '04:03:30.69', '04:03:30.97', '04:03:31.44', '04:03:32.26', '04:03:32.47', '04:03:32.62', '04:03:32.91', '04:03:33.09', '04:03:34.04', '04:03:34.89', '04:03:35.47', '04:03:36.07', '04:03:36.24', '04:03:36.73', '04:03:37.35']",7.15
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['03:08:47.73', '03:08:47.76', '03:08:47.87', '03:08:47.89', '03:08:48.41', '03:08:48.78', '03:08:48.81', '03:08:49.14', '03:08:49.47', '03:08:50.27', '03:08:51.49', '03:08:51.75', '03:08:51.85', '03:08:52.25', '03:08:52.54', '03:08:53.44', '03:08:54.31', '03:08:54.81', '03:08:55.30', '03:08:56.09']",7.56
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['18:04:00.66', '18:04:00.68', '18:04:01.06', '18:04:01.43', '18:04:02.23', '18:04:02.50', '18:04:02.52', '18:04:02.67', '18:04:03.28', '18:04:04.21', '18:04:04.49', '18:04:04.81', '18:04:05.10', '18:04:05.85', '18:04:06.11', '18:04:07.22', '18:04:08.29', '18:04:08.96', '18:04:09.46', '18:04:09.99']",8.75
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['12:55:25.35', '12:55:25.37', '12:55:25.71', '12:55:26.23', '12:55:26.56', '12:55:26.58', '12:55:26.78', '12:55:27.07', '12:55:27.70', '12:55:27.90', '12:55:28.22', '12:55:28.40', '12:55:29.32', '12:55:30.29', '12:55:30.82', '12:55:31.48', '12:55:32.03', '12:55:32.79']",6.53
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'discount_server', 'book_availability_server', 'user_credentials', 'card_check', 'american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'review_analysis', 'automatic_response', 'ad', 'customer_support']","['07:06:42.74', '07:06:42.76', '07:06:43.00', '07:06:43.01', '07:06:43.31', '07:06:44.08', '07:06:44.11', '07:06:44.28', '07:06:44.93', '07:06:45.11', '07:06:45.23', '07:06:45.36', '07:06:46.60', '07:06:47.19', '07:06:48.49', '07:06:48.90', '07:06:49.63', '07:06:49.78', '07:06:50.20', '07:06:50.93']",7.25
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'review', 'review_verification', 'ad', 'customer_support']","['00:59:47.87', '00:59:47.88', '00:59:48.18', '00:59:48.53', '00:59:49.22', '00:59:49.24', '00:59:49.39', '00:59:49.72', '00:59:50.13', '00:59:51.11', '00:59:51.50', '00:59:51.78', '00:59:52.77', '00:59:53.35', '00:59:54.54', '00:59:55.10', '00:59:55.79', '00:59:56.45']",7.47
"['ui_server', 'purchase_book_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support', 'premium_customer_check']","['10:58:12.50', '10:58:12.53', '10:58:12.84', '10:58:13.16', '10:58:13.69', '10:58:13.85', '10:58:13.86', '10:58:14.17', '10:58:14.96', '10:58:15.94', '10:58:16.08', '10:58:16.37', '10:58:16.59', '10:58:16.93', '10:58:17.84', '10:58:18.72', '10:58:19.45', '10:58:20.06', '10:58:20.63', '10:58:21.23']",7.94
"['ui_server', 'purchase_book_server', 'discount_server', 'gift_wrap_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'review', 'review_verification', 'ad', 'customer_support']","['14:14:08.88', '14:14:08.91', '14:14:09.06', '14:14:09.34', '14:14:09.36', '14:14:10.04', '14:14:10.28', '14:14:10.30', '14:14:10.68', '14:14:11.15', '14:14:12.43', '14:14:12.58', '14:14:12.83', '14:14:13.75', '14:14:14.79', '14:14:15.46', '14:14:15.97', '14:14:16.73']",6.83
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'discount_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'user_history', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'inventory_update', 'supplier_notification', 'seasonal_adjustments', 'review', 'ad', 'customer_support']","['20:56:32.13', '20:56:32.14', '20:56:32.36', '20:56:32.37', '20:56:32.59', '20:56:33.39', '20:56:33.66', '20:56:33.69', '20:56:34.00', '20:56:34.18', '20:56:34.60', '20:56:35.44', '20:56:35.69', '20:56:35.84', '20:56:36.17', '20:56:37.16', '20:56:37.94', '20:56:39.20', '20:56:40.05', '20:56:40.61', '20:56:41.39']",8.75
"['ui_server', 'purchase_book_server', 'gift_wrap_server', 'book_availability_server', 'external_inventory', 'bundle_offer', 'user_credentials', 'card_check', 'american_express', 'limit_check_american_express', 'fraud_check_american_express', 'currency_conversion', 'shipping_options', 'shipping_insurance', 'express_delivery', 'inventory_update', 'seasonal_adjustments', 'review', 'automatic_response', 'ad', 'customer_support']","['14:36:26.54', '14:36:26.56', '14:36:26.84', '14:36:26.85', '14:36:27.43', '14:36:27.68', '14:36:27.99', '14:36:28.01', '14:36:28.23', '14:36:29.02', '14:36:30.25', '14:36:30.60', '14:36:30.75', '14:36:31.13', '14:36:31.90', '14:36:32.12', '14:36:33.17', '14:36:34.25', '14:36:35.47', '14:36:35.81', '14:36:36.50', '14:36:37.29']",9.67
"['ui_server', 'purchase_book_server', 'book_availability_server', 'bundle_offer', 'user_credentials', 'card_check', 'visa', 'limit_check_visa', 'fraud_check_visa', 'currency_conversion', 'shipping_options', 'express_delivery', 'inventory_update', 'seasonal_adjustments', 'review', 'review_verification', 'review_analysis', 'ad', 'customer_support']","['00:56:14.94', '00:56:14.96', '00:56:15.20', '00:56:15.72', '00:56:16.08', '00:56:16.09', '00:56:16.48', '00:56:17.24', '00:56:18.22', '00:56:18.46', '00:56:18.71', '00:56:19.07', '00:56:19.39', '00:56:20.65', '00:56:21.79', '00:56:22.89', '00:56:23.60', '00:56:24.34', '00:56:24.75', '00:56:25.49']",9.29
